adjustment,method,method_label,Vcem_fraction,Vcem_percent,lnCn_profile,lnCn_predicted,log_coordinate_error,coordinate_ratio,local_tangent_at_reference,reference_beta,tangent_difference
raw,linear_contact_log_hs,linear contact + log HS,0.023125,2.3125,1.55075745799643,1.479158098117864,0.07159935987856603,1.074224880252563,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0246,2.46,1.5382134049952456,1.4494283455257746,0.08878505946947102,1.092845734238192,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.026075,2.6075,1.5267920929009215,1.4197216141934859,0.10707047870743569,1.1130126954112174,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.02755,2.7550000000000003,1.516370796811059,1.390038086101854,0.12633271070920493,1.1346596188951215,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.029025,2.9025,1.5068461368161885,1.3603779453981115,0.146468191418077,1.157738104225425,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0305,3.05,1.498130225612318,1.3307413784303916,0.16738884718192626,1.1822138764776189,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0319749999999999,3.19749999999999,1.490147729009324,1.3011285737829432,0.1890191552263807,1.208064093002454,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.03345,3.345,1.4828335914162531,1.2715397223120413,0.21129386910421188,1.2352753109771093,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.034925,3.4924999999999997,1.4761312318337516,1.241975017182652,0.2341562146510996,1.263841907410414,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0364,3.64,1.4699912194089944,1.212434653905798,0.2575565655031964,1.2937649913783087,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.037875,3.7875,1.4643700107860136,1.1829188303767169,0.28145118040929673,1.3250513062800304,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.03935,3.9350000000000005,1.4592291180537107,1.1534277469137812,0.30580137113992945,1.3577125988570993,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.040825,4.0825,1.4545343584965895,1.1239616062982247,0.3305727521983648,1.3917650367109033,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0423,4.2299999999999995,1.450255226173607,1.0945206138146777,0.35573461235892934,1.4272287291334176,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.043775,4.3775,1.4463643892629632,1.0651049772925472,0.381259411970416,1.4641273683156317,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.04525,4.5249999999999995,1.4428372674142214,1.0357149071482532,0.40712236026596815,1.5024879392386177,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.046725,4.6725,1.4396516769344296,1.0063506164283416,0.4333010605060881,1.5423404886188223,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0482,4.82,1.4367875313118483,0.9770123208535049,0.45977521045834346,1.5837179417483431,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.049675,4.967499999999999,1.4342265870373232,0.9477002388635218,0.48652634817380136,1.626655958317598,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.05115,5.115,1.431952226750859,0.9184145916631492,0.5135376350877099,1.6711928202519255,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.052625,5.2625,1.4299492733238823,0.8891556032689854,0.540793670054897,1.717369346055176,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.0541,5.41,1.428203829734726,0.8599235005573285,0.5682803291773975,1.7652288273002494,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.055575,5.5575,1.4267031405593498,0.830718513313059,0.5959846272462908,1.8148169837738763,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.05705,5.705,1.4254354716714377,0.8015408742795725,0.6238945973918651,1.8661819344765904,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.058525,5.8525,1.4243900053545175,0.7723908192097846,0.651999186144733,1.9193741822154906,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,linear_contact_log_hs,linear contact + log HS,0.06,6.0,1.4235567485144451,0.7432685869182454,0.6802881615961998,1.9744466099488895,20.27156030034341,20.271560299724396,6.190141732531629e-10
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.001,0.1,2.43256094691116,5.14324502613513,-2.7106840792239697,0.06649130583279232,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0024749999999999,0.24749999999999,2.1543050717361822,2.8861461978622946,-0.7318411261261124,0.4810225511315021,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.00395,0.395,2.014532775406124,2.318873868894871,-0.30434109348874694,0.7376092298316895,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.005425,0.5425,1.9220441692396804,2.0631071944100614,-0.14106302517038105,0.8684345767356823,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0069,0.69,1.8536794184375756,1.919089662952806,-0.06541024451523048,0.9366831154338603,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.008375,0.8375,1.7999767620184195,1.8277888641164342,-0.027812102098014657,0.9725710937017468,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.00985,0.985,1.7561337755210409,1.765531997975518,-0.009398222454477079,0.9906458028104813,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0113249999999999,1.1324999999999898,1.7193768101030475,1.7209791983605351,-0.001602388257487597,0.9983988948811227,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.012546045825196,1.2546045825196002,1.6930438447489806,1.693043841663064,3.08591663333857e-09,1.0000000030859166,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0127999999999999,1.27999999999999,1.687958818884537,1.6880176443562376,-5.88254717006631e-05,0.9999411762584834,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.014275,1.4275,1.660708328711764,1.663061073795784,-0.002352745084019947,0.9976500204514035,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.01575,1.575,1.6368016788055426,1.6438667129981812,-0.007065034192638597,0.9929598644902448,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.017225,1.7225000000000001,1.615637808185581,1.6289600539417004,-0.01332224575611951,0.9867661025918967,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0187,1.87,1.5967647162811656,1.6173318625753947,-0.020567146294229177,0.9796429148746455,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.020175,2.0175,1.579833993530968,1.60826809799634,-0.02843410446537198,0.9719663402775693,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.02165,2.165,1.5645714492847436,1.601249356595038,-0.03667790731029452,0.9639865783805246,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.023125,2.3125,1.55075745799643,1.595888799210496,-0.04513134121406592,0.9558719282085552,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0246,2.46,1.5382134049952456,1.591892409381635,-0.053679004386389284,0.9477362768682442,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.026075,2.6075,1.5267920929009215,1.5890327401806321,-0.06224064727971057,0.9396567337437853,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.02755,2.7550000000000003,1.516370796811059,1.587131094470243,-0.07076029765918412,0.9316851924852559,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.029025,2.9025,1.5068461368161885,1.586045138581816,-0.07919900176562744,0.9238560571641755,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0305,3.05,1.498130225612318,1.5856601100677206,-0.08752988445540266,0.9161914913579933,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0319749999999999,3.19749999999999,1.490147729009324,1.5858824589711717,-0.09573472996184784,0.9087050363192207,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.03345,3.345,1.4828335914162531,1.5866351714606934,-0.10380158004444029,0.9014041362466776,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.034925,3.4924999999999997,1.4761312318337516,1.5878542784661103,-0.11172304663235866,0.8942919003594714,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0364,3.64,1.4699912194089944,1.5894862131860386,-0.1194949937770442,0.8873684501722363,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.037875,3.7875,1.4643700107860136,1.591485786058574,-0.12711577527256046,0.8806317113185701,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.03935,3.9350000000000005,1.4592291180537107,1.5938146151799455,-0.1345854971262348,0.8740781445123705,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.040825,4.0825,1.4545343584965895,1.596439896984578,-0.1419055384879886,0.8677032171726592,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0423,4.2299999999999995,1.450255226173607,1.5993334341324275,-0.14907820795882043,0.8615017359719178,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.043775,4.3775,1.4463643892629632,1.6024708599375472,-0.15610647067458405,0.8554681032560124,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.04525,4.5249999999999995,1.4428372674142214,1.6058310144919559,-0.1629937470777345,0.849596500858858,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.046725,4.6725,1.4396516769344296,1.6093954389643255,-0.16974376202989583,0.8438810232554314,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0482,4.82,1.4367875313118483,1.6131479627592877,-0.1763604314474394,0.8383157735097255,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.049675,4.967499999999999,1.4342265870373232,1.6170743642363905,-0.1828477771990673,0.8328949316871351,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.05115,5.115,1.431952226750859,1.6211620901403614,-0.1892098633895023,0.8276128028403318,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.052625,5.2625,1.4299492733238823,1.6254000222237623,-0.19545074889988,0.8224638498160979,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.0541,5.41,1.428203829734726,1.6297782820555633,-0.20157445232083737,0.817442714787172,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.055575,5.5575,1.4267031405593498,1.6342880669214708,-0.207584926362121,0.8125442324170608,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.05705,5.705,1.4254354716714377,1.6389215111891968,-0.21348603951775913,0.8077634368389635,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.058525,5.8525,1.4243900053545175,1.6436715686463381,-0.21928156329182058,0.8030955640861082,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,reciprocal_contact_log_hs,reciprocal contact + log HS,0.06,6.0,1.4235567485144451,1.6485319122020472,-0.22497516368760206,0.7985360512039223,20.271560302753503,20.271560299724396,3.0291076313915255e-09
raw,quadratic_tangent,second-order local tangent,0.001,0.1,2.43256094691116,2.0559100801203924,0.37665086679076776,1.4573953954054941,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0024749999999999,0.24749999999999,2.1543050717361822,1.9952009341232828,0.15910413761289943,1.17246003751301,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.00395,0.395,2.014532775406124,1.9386961165995402,0.07583665880658397,1.0787863495155332,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.005425,0.5425,1.9220441692396804,1.8863956275491773,0.03564854169050302,1.0362915691974766,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0069,0.69,1.8536794184375756,1.83829946697219,0.015379951465385622,1.0154988315938753,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.008375,0.8375,1.7999767620184195,1.7944076348685778,0.005569127149841702,1.0055846635664838,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.00985,0.985,1.7561337755210409,1.7547201312383411,0.0014136442826997442,1.0014146439487808,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0113249999999999,1.1324999999999898,1.7193768101030475,1.7192369560814822,0.00013985402156535542,1.000139863801595,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.012546045825196,1.2546045825196002,1.6930438447489806,1.693043841663064,3.08591663333857e-09,1.0000000030859166,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0127999999999999,1.27999999999999,1.687958818884537,1.687958109397996,7.0948654085079e-07,1.0000007094867924,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.014275,1.4275,1.660708328711764,1.6608835911878836,-0.00017526247611954204,0.999824752881451,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.01575,1.575,1.6368016788055426,1.6380134014511485,-0.0012117226456058727,0.9987890111938459,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.017225,1.7225000000000001,1.615637808185581,1.619347540187789,-0.0037097320022081437,0.996297140552484,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0187,1.87,1.5967647162811656,1.6048860073978048,-0.008121291116639284,0.9919115974752293,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.020175,2.0175,1.579833993530968,1.5946288030811961,-0.01479480955022816,0.9853140959045874,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.02165,2.165,1.5645714492847436,1.5885759272379627,-0.02400447795321914,0.9762813380059607,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.023125,2.3125,1.55075745799643,1.5867273798681047,-0.03596992187167469,0.9646693084940146,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0246,2.46,1.5382134049952456,1.5890831609716223,-0.05086975597637666,0.9504024467104193,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.026075,2.6075,1.5267920929009215,1.595643270548515,-0.06885117764759352,0.9334655902865105,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.02755,2.7550000000000003,1.516370796811059,1.6064077085987836,-0.09003691178772466,0.9138974510599214,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.029025,2.9025,1.5068461368161885,1.6213764751224273,-0.11453033830623882,0.8917848827648435,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0305,3.05,1.498130225612318,1.6405495701194464,-0.14241934450712845,0.8672575005525957,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0319749999999999,3.19749999999999,1.490147729009324,1.663926993589839,-0.17377926458051518,0.8404824014194999,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.03345,3.345,1.4828335914162531,1.6915087455336109,-0.2086751541173577,0.811658856860721,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.034925,3.4924999999999997,1.4761312318337516,1.7232948259507561,-0.2471635941170045,0.7810129139616399,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0364,3.64,1.4699912194089944,1.759285234841277,-0.2892940154322827,0.7487920166263482,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.037875,3.7875,1.4643700107860136,1.799479972205173,-0.3351099614191595,0.7152594310860074,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.03935,3.9350000000000005,1.4592291180537107,1.843879038042445,-0.3846499199887343,0.680688890072501,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.040825,4.0825,1.4545343584965895,1.892482432353092,-0.4379480738565025,0.6453592930065167,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0423,4.2299999999999995,1.450255226173607,1.9452901551371142,-0.4950349289635072,0.6095496159881771,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.043775,4.3775,1.4463643892629632,2.0023022063945124,-0.5559378171315492,0.5735341387647964,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.04525,4.5249999999999995,1.4428372674142214,2.0635185861252854,-0.620681318711064,0.5375780508110869,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.046725,4.6725,1.4396516769344296,2.1289392943294345,-0.6892876173950049,0.5019335104351303,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0482,4.82,1.4367875313118483,2.198564331006958,-0.7617767996951097,0.4668362152234256,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.049675,4.967499999999999,1.4342265870373232,2.2723936961578577,-0.8381671091205345,0.43250252731666583,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.05115,5.115,1.431952226750859,2.350427389782133,-0.918475163031274,0.39912718119052537,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.052625,5.2625,1.4299492733238823,2.432665411879783,-1.0027161385559005,0.36688158540807525,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.0541,5.41,1.428203829734726,2.519107762450809,-1.0909039327160832,0.3359127139373058,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.055575,5.5575,1.4267031405593498,2.6097544414952103,-1.1830513009358605,0.3063425676943961,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.05705,5.705,1.4254354716714377,2.7046054490129867,-1.279169977341549,0.27826817351414596,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.058525,5.8525,1.4243900053545175,2.803660785004139,-1.3792707796496213,0.2517620761666261,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,quadratic_tangent,second-order local tangent,0.06,6.0,1.4235567485144451,2.9069204494686667,-1.4833637009542215,0.22687326963297033,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.001,0.1,2.43256094691116,1.9271002058319058,0.5054607410792544,1.6577491376592544,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0024749999999999,0.24749999999999,2.1543050717361822,1.8971996543898144,0.2571054173463678,1.2931814433302897,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.00395,0.395,2.014532775406124,1.8672991029477188,0.14723367245840535,1.1586246700752587,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.005425,0.5425,1.9220441692396804,1.8373985515056255,0.08464561773405488,1.088331313033495,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0069,0.69,1.8536794184375756,1.807498000063532,0.04618141837404366,1.0472643867261022,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.008375,0.8375,1.7999767620184195,1.7775974486214383,0.022379313396981182,1.0226316087816971,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.00985,0.985,1.7561337755210409,1.747696897179345,0.00843687834169593,1.0084725691020306,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0113249999999999,1.1324999999999898,1.7193768101030475,1.7177963457372536,0.0015804643657939543,1.001581713957825,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.012546045825196,1.2546045825196002,1.6930438447489806,1.693043841663064,3.08591663333857e-09,1.0000000030859166,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0127999999999999,1.27999999999999,1.687958818884537,1.68789579429516,6.302458937690325e-05,1.000063026575468,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.014275,1.4275,1.660708328711764,1.6579952428530644,0.002713085858699671,1.0027167696068262,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.01575,1.575,1.6368016788055426,1.628094691410971,0.008706987394571541,1.0087450034643592,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.017225,1.7225000000000001,1.615637808185581,1.5981941399688775,0.0174436682167034,1.0175966974995303,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0187,1.87,1.5967647162811656,1.568293588526784,0.028471127754381653,1.0288803043208208,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.020175,2.0175,1.579833993530968,1.5383930370846906,0.04144095644627743,1.042311618252587,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.02165,2.165,1.5645714492847436,1.5084924856425972,0.05607896364214637,1.057681198798928,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.023125,2.3125,1.55075745799643,1.4785919342005036,0.07216552379592645,1.0748332398182598,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0246,2.46,1.5382134049952456,1.44869138275841,0.08952202223683559,1.09365141769769,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.026075,2.6075,1.5267920929009215,1.4187908313163167,0.10800126158460488,1.1140491508528387,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.02755,2.7550000000000003,1.516370796811059,1.388890279874223,0.12748051693683582,1.1359627359918232,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.029025,2.9025,1.5068461368161885,1.3589897284321297,0.14785640838405878,1.159346411985647,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0305,3.05,1.498130225612318,1.3290891769900361,0.16904104862228175,1.1841687464219168,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0319749999999999,3.19749999999999,1.490147729009324,1.2991886255479448,0.19095910346137912,1.2104099494918177,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.03345,3.345,1.4828335914162531,1.2692880741058492,0.21354551731040394,1.238059850140081,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.034925,3.4924999999999997,1.4761312318337516,1.2393875226637558,0.23674370916999576,1.2671163258615998,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0364,3.64,1.4699912194089944,1.2094869712216623,0.2605042481873321,1.2975842262215516,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.037875,3.7875,1.4643700107860136,1.179586419779569,0.2847835910064447,1.3294742867953282,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.03935,3.9350000000000005,1.4592291180537107,1.149685868337475,0.3095432497162356,1.3628025115221898,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.040825,4.0825,1.4545343584965895,1.1197853168953817,0.3347490416012078,1.3975896043593274,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.0423,4.2299999999999995,1.450255226173607,1.0898847654532884,0.36037046072031864,1.4338605051757443,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.043775,4.3775,1.4463643892629632,1.0599842140111948,0.3863801752517684,1.4716440471236198,20.271560299652183,20.271560299724396,-7.221245823529898e-11
raw,local_linear_tangent,first-order local tangent,0.04525,4.5249999999999995,1.4428372674142214,1.0300836625691014,0.4127536048451199,1.5109726837157944,20.271560299652183,20.271560299724396,-7.221245823529898e-11
